0.9999994039535522,1.917584472287126e-13,6.211824938873178e-07,2.2963332624303945e-11,6.574462742911394e-16,1.4212174189245919e-12,2.3271860827289714e-10,4.672325352138296e-13,1.1190677273731353e-09,1.9298383624097824e-14
5.768837149514386e-14,1.0,1.435174848158239e-14,4.314203074645695e-14,9.32611565827423e-15,7.990899559974209e-17,1.3994483801655478e-16,2.509942767677225e-14,3.760122768703411e-11,1.0642990158073965e-16
0.0003708306758198887,9.121778853093954e-12,0.43840229511260986,7.983977212688842e-08,1.3898306505666369e-08,1.2431847835614462e-06,0.5612255334854126,2.282668637443308e-10,3.536977100093708e-10,2.762541528866791e-09
0.0005272818962112069,0.00623610382899642,0.8516613841056824,5.832725219079293e-05,2.2725459984940244e-06,3.367860335856676e-05,3.9621565520064905e-05,2.528693585190922e-06,0.141438826918602,5.171215011756658e-09
5.944723397988128e-07,5.085584689368261e-06,5.877555508959631e-07,0.999977707862854,7.59427530283574e-06,2.3705858609446295e-07,7.904602171038277e-06,7.4105962255544e-08,1.4429458872200485e-07,1.0386929510941556e-10
0.0034706208389252424,5.352406953523965e-14,5.709801916964352e-05,1.6245811362836093e-09,2.0313373379210464e-12,1.3093330863966912e-08,0.9964722394943237,1.8838741677740245e-10,2.8367360016545717e-08,3.090870615007901e-11
1.5622905266354792e-05,1.3574376345193429e-10,2.1844607900334267e-08,1.198490498467361e-13,4.848323565537216e-12,4.6072864967605653e-10,4.821734478355211e-07,3.918743374242695e-08,0.9999837875366211,5.298687599797347e-10
2.5625276123264484e-08,5.601183037350077e-13,0.0010688620386645198,4.521443289218219e-11,4.237022949382663e-06,2.0568768910322888e-09,0.9989268183708191,2.2538458599452582e-10,2.9476990293098027e-10,1.9982712706756445e-10
6.613843587383039e-13,1.6991311515331814e-15,3.689413457081918e-19,3.6634328096116524e-23,1.0070335076322808e-20,1.0,1.133354278459171e-18,2.2688348053599705e-13,7.668418309202119e-13,6.599364055722792e-17
0.9999990463256836,2.0317297555800151e-16,1.004580326480209e-06,2.823537844504065e-13,3.54861232417679e-19,3.798046607577342e-15,2.8727499979536164e-12,8.324227300569951e-15,6.706537943398797e-15,6.008511855851921e-16
7.052270234453317e-08,3.998411324257489e-10,1.8314004826547325e-12,0.9999997615814209,6.546034381216259e-09,2.6984670054019944e-10,2.2021001200300816e-07,5.862910157361512e-11,1.7937408502977092e-10,3.2814055292429423e-12
1.5594418117936826e-11,9.604768369531058e-12,0.0006658650818280876,8.421635920097606e-14,0.9993341565132141,1.236906757573486e-11,7.441448790501681e-09,6.627166263678541e-12,3.2997175413058966e-13,1.53391275375947e-11
5.788740963907912e-06,2.614739535999888e-10,0.0002271413686685264,7.691980941082477e-10,0.9997667670249939,1.4057776276388267e-08,2.410552042420022e-07,3.720447239174973e-08,3.0294972086508665e-10,4.573782241834579e-09
2.5267996583977492e-09,4.764422261935037e-15,8.032006171276862e-09,5.277852368174195e-18,2.77986806906938e-08,6.468590420249942e-12,1.0,2.7996697096592006e-14,2.4354452035266726e-14,6.714758957193645e-12
3.1126882321652616e-11,3.418870004809338e-13,4.454658416772582e-14,3.0242718458651716e-15,3.5013376596996773e-19,1.6531550434129016e-11,7.881528071786333e-15,3.705417456157864e-14,1.0,1.676008676732444e-14
1.0813888711358119e-13,1.0632382492126283e-19,9.77163745102146e-22,7.276923691070073e-20,7.225289936636307e-25,1.0,2.6529990595472503e-19,1.0024515155001947e-16,1.814775037809484e-17,3.3524914715544353e-18
4.153853705446409e-09,5.368171332520433e-05,0.015994282439351082,4.601042383001186e-05,0.4819200336933136,1.3131535752108903e-06,0.5014539957046509,0.0004660409176722169,1.57030251557444e-06,6.312681216513738e-05
6.314125888806643e-10,7.858801330778552e-15,4.75652039744922e-16,1.0,1.2034706566725347e-18,1.0903286559138764e-15,1.3908167703258916e-15,4.75345742043283e-15,1.3728905165488747e-13,1.299710647673048e-16
5.646844769557902e-09,2.1328677712872945e-10,3.2598836696706712e-06,1.2947252645001406e-11,2.7823562049889006e-05,9.464729000541183e-10,0.9999690055847168,2.9052540928553583e-10,7.527947883112507e-12,1.0019657104010093e-08
1.0330671429414906e-08,3.6384154356028375e-08,5.54633152205497e-05,3.433459896604041e-12,0.9995887875556946,7.372295829366493e-11,0.0003558069292921573,4.4916304009490204e-10,7.51086484673813e-11,4.190115276969664e-08
1.4161460057948716e-06,3.231708251405507e-05,0.0003147369425278157,0.001000483287498355,0.8273481726646423,2.2064560312173853e-07,0.1712995320558548,2.762698159131105e-07,4.80237138944517e-09,2.8802280667150626e-06
2.290649766222008e-13,9.103163034029742e-15,4.2990015991506425e-09,5.402276611216625e-16,1.0,3.8109689422206536e-14,3.63171501760462e-08,1.0948842108624468e-15,1.1734172729077792e-14,7.1614428796829e-12
1.2069137937942287e-06,6.702882693332413e-11,0.8863542079925537,2.0339474549047054e-09,3.4144073879360803e-07,6.182224751682952e-06,0.11363779008388519,1.8598072415443312e-08,3.061937903225953e-08,1.1285288792350912e-07
2.0348828145503456e-14,1.0,4.510980890042038e-13,1.2316038624062345e-14,2.737677983463883e-16,7.994535819477212e-15,2.5874540432903727e-18,3.714829008641396e-14,8.665011525139932e-13,7.493054621736514e-16
5.637919991974272e-11,7.458401709770952e-17,3.378078566724477e-17,1.4095644681848263e-15,4.616329020434851e-12,1.0,6.916652173965046e-14,4.2058417859536235e-10,2.9406022061806425e-09,9.788595986288257e-14
3.480903387753642e-08,7.823209094426353e-12,1.490248369151459e-09,6.42865968791817e-11,1.7399196233086611e-12,6.40791364414639e-10,1.0960577584429032e-10,0.9920103549957275,3.7598417712558785e-09,0.007989630103111267
8.06137551359985e-18,7.814380396472442e-22,2.987028932140033e-17,2.300599697578288e-19,9.174576570409931e-19,1.008914778070342e-18,1.3428100166786741e-17,7.189525659043856e-16,1.0,6.8291626053877814e-18
6.398833286153094e-13,2.823456746181563e-10,2.405969645735695e-09,7.658320505532501e-11,0.9999992847442627,1.5780658843469325e-13,7.350691362262296e-07,9.40326148681624e-17,2.4412756701158028e-14,2.066412684275645e-15
1.7921615302896043e-09,1.9974844694958804e-11,3.370985552919592e-07,4.460762037528099e-10,0.9999996423721313,4.815351242748456e-12,1.7039317179445845e-10,6.082392835921047e-12,1.8592499230734444e-13,3.339865536911013e-11
1.114857095529942e-08,1.0,1.0706541556104732e-11,6.036187549796068e-09,6.836848354049318e-19,4.367252219583673e-12,3.3596857934581337e-11,1.1565668128071804e-12,3.430262074388679e-09,2.059126740644457e-12
3.34171527356375e-05,1.5262527908177503e-09,1.3982468516360314e-08,1.6891558516363148e-06,2.666945830842593e-10,0.9168215394020081,0.0009220382198691368,0.08220478892326355,1.4636260857514571e-05,1.915861275847419e-06
2.6887816830946485e-16,5.375969461263175e-11,8.088483631788976e-15,1.8633362214304228e-11,1.5283289228357894e-13,1.2376390060367393e-12,2.408192568970069e-11,0.9999986886978149,3.442116730534295e-11,1.2894116707684589e-06
8.876405388491548e-09,4.8961272454970187e-14,2.2871283859859926e-12,9.860829167096519e-12,1.112566609280254e-17,3.255281244216035e-12,1.2505151081310117e-10,0.9999430179595947,3.763980682691681e-09,5.6927990954136476e-05
1.5902733352390896e-08,9.603447898021145e-11,2.244158414654862e-09,7.896235104849509e-15,3.0741071910256323e-09,1.0085215080835042e-06,2.0847634729648234e-09,1.3377633223399243e-08,0.999998927116394,6.688210540950479e-10
1.2534780647526032e-14,1.0,5.332196493292593e-15,2.8043931760146634e-11,2.679680711123095e-17,6.13847080804808e-14,1.02597060553755e-14,1.6536342590790743e-15,2.167534207675459e-11,2.5684462599945167e-17
0.9997534155845642,1.1537988342524841e-08,0.00022501444618683308,2.1868866717511537e-09,3.7185562962172014e-10,1.0518200497244834e-06,2.0478470105445012e-05,1.3736580761758432e-08,2.409964450222901e-10,6.323209178482614e-10
6.475971869387032e-16,1.8200448400559368e-16,1.862858808589175e-15,4.3542334451571185e-13,1.2955809401930708e-18,3.149593030826736e-09,1.2132030668908478e-15,2.1720720653952558e-13,4.0920779677093566e-13,1.0
1.738793287131557e-08,2.9587998717772734e-10,2.8988306866040148e-08,6.905697801790067e-13,2.3162846423882555e-13,4.763500882631888e-08,4.193876520730555e-06,8.114099947498232e-10,0.9999957084655762,2.434376034088359e-10
0.9864880442619324,3.3627492457277697e-10,3.394794134692347e-08,4.594008657932136e-07,5.498561133319979e-14,1.402868310407257e-08,0.013511450961232185,3.425634498288588e-10,5.288132598479933e-08,1.1780966480134936e-10
2.6316872663301183e-06,6.019520881750395e-09,3.917163360171727e-13,4.784125873236178e-10,6.2354081897808555e-09,0.00012717940262518823,2.378456542828644e-08,7.70222904975526e-05,0.9997928738594055,2.8235942295395944e-07
2.9296304546733154e-06,2.2955885803366272e-10,0.9648587107658386,3.5350504745679245e-09,0.00072094751521945,7.538057644751461e-08,0.034417297691106796,8.932597239663664e-08,8.82884947372986e-08,3.4146253824474115e-08
0.9996840953826904,2.6621495806400386e-12,0.00031526744714938104,2.0900822576570138e-13,2.0505411604809787e-12,1.0955085715533622e-13,6.985277991589101e-07,3.6622990745712944e-14,1.349713255657109e-13,8.388408681049304e-15
2.0644007336922954e-12,1.754616468259548e-15,8.696659392626316e-08,1.0183638600360506e-13,0.9992203712463379,5.628954635739092e-09,0.0007794747943989933,3.855035648342442e-12,8.403225489582444e-13,1.2945446936640792e-09
1.772855466697365e-05,5.819753141622641e-07,0.07308796048164368,9.640484677220229e-06,0.9224391579627991,1.2018584527595522e-07,0.0044404673390090466,2.608152726679691e-06,1.2973475804756163e-06,4.497945553794125e-07
1.7143004793496175e-09,6.193694169247596e-17,0.9999967813491821,2.9585796762452723e-16,6.600889834729173e-10,6.931150965672206e-12,3.2734169508330524e-06,2.981762862132504e-15,9.130429659876568e-16,1.067965635088812e-13
0.9999996423721313,3.733446607533588e-17,3.538025339366868e-07,3.994461381873165e-18,4.467384687058415e-22,3.436541839535153e-16,5.58591062294056e-10,1.2794283114021457e-16,8.079791697321607e-16,1.1970939825417287e-15
7.623550124513656e-10,6.202489021234214e-05,1.0188316856840629e-08,0.9999247789382935,1.47654666271535e-09,1.3804156928642897e-08,1.4757167043910613e-08,4.802794819624978e-07,1.2699141734628938e-05,4.025844990707128e-09
4.345122317506167e-10,6.75029043079034e-12,1.00166186456363e-09,1.0,6.296512790326947e-12,3.2916006725836056e-11,4.925838625879919e-10,1.3830178322016273e-12,1.3285572642018906e-08,9.710248487985844e-15
4.545968879110518e-10,4.533549032600774e-15,1.0,3.273361182803969e-12,8.878723534166966e-09,2.1160948427551007e-12,1.8698263770655643e-10,2.0921957742670028e-12,9.372435553350877e-13,2.9339603663247615e-11
2.3053867153066676e-06,8.869205885275733e-06,5.701724682671827e-12,0.9997813105583191,3.02649155736745e-10,5.299024863347768e-08,2.8399349538688057e-09,1.0723349674890414e-07,0.00020721499458886683,1.1936914745547256e-07
2.9963381109610054e-08,2.3523796799373997e-10,0.9738529920578003,3.88526474312317e-15,1.2928198884765152e-05,1.5734816543044872e-06,0.02613234892487526,2.3019171638272162e-11,1.5204075498598257e-10,3.3034711077739587e-10
0.0015799415996298194,3.2299464436391645e-08,0.030813422054052353,3.7385248674581817e-07,0.9661597013473511,8.14527302281931e-05,0.0013467819662764668,4.125648956687655e-06,1.1036397751240656e-07,1.3972392480354756e-05
1.6205971287153176e-10,3.821943629633839e-12,4.058448022092875e-12,9.167654135833203e-11,1.5987733706368523e-11,3.59391651727492e-06,1.3914992422203731e-11,3.706394080538189e-10,6.017850107120637e-10,0.9999964237213135
2.095412355629378e-06,6.419484055442126e-09,5.46108676943019e-13,0.9999978542327881,7.794630826202242e-13,1.4555756600032055e-09,2.8780011263052074e-08,8.779952764825794e-09,4.8278339659368896e-11,5.591507812319207e-10
1.0,7.946287128735713e-14,5.5607327631435055e-09,9.131353312374912e-11,1.529063479336769e-16,3.3630289850671014e-13,4.1423425800601876e-10,7.661221917282246e-14,3.099067443640413e-12,5.215325133561821e-12
1.2211741829375477e-17,2.4031764007870343e-18,1.5991480177139942e-15,7.958344378042082e-18,6.020918431802777e-20,3.6642601252507775e-14,9.075415399347993e-17,1.5090067731215528e-18,5.701092470832524e-15,1.0
1.7125474757913317e-13,4.267023193116337e-11,3.146386417466479e-13,3.68508267456491e-07,5.76530099702377e-12,6.098237914642368e-09,1.453936688926294e-12,1.2648604752030224e-05,3.5266305076220306e-07,0.9999866485595703
6.096401595351297e-13,1.8461743771106334e-15,5.8821969517453e-09,1.527178169284638e-16,0.9999946355819702,4.715566478963318e-12,5.308284471539082e-06,3.691138106970415e-12,5.374042885502271e-14,5.369985567327262e-10
0.7540450096130371,9.31023270631104e-13,5.517199497262482e-07,8.350729775643412e-14,2.4096385997651737e-10,1.260395521285318e-08,0.24595388770103455,2.4502601336795493e-11,5.59153761514608e-07,4.1551661417171815e-11
0.3374600112438202,2.0130975826759823e-05,8.789847356638347e-07,0.4337531328201294,1.1846301717355345e-09,6.0734131693607196e-05,0.2286943644285202,2.1977793949190527e-06,2.7783142897419566e-08,8.495571819366887e-06
